Molecule ChEMBL ID,smiles_std,in_AD_maccs,ad_dist_maccs,maccs_model_top1,maccs_prob_top1,maccs_pred_top1,maccs_top3_votes,in_AD_mordred,ad_dist_mordred,mordred_model_top1,mordred_prob_top1,mordred_pred_top1,mordred_top3_votes,in_AD_ambos,activo_ambos_top1,candidato_MoA_FP2,prob_media
CHEMBL90987,Cc1ccc(CC(=O)Nc2ccc(NC(=O)/C=C/c3ccc(-c4ccc(Cl)cc4)o3)cc2C(=O)c2ccccc2)cc1,True,10.337926360325735,SVM_RBF,0.5123407666629177,1,1,True,10.918948399801112,KNeighbors,0.8571428571428571,1,2,True,True,True,0.6847418119028874
CHEMBL3884749,Cc1cc(Nc2ncc(C#N)c(Nc3cccc(S(C)(=O)=O)c3)n2)ccc1N1CCN(C)CC1,True,12.801098995256861,SVM_RBF,0.6471443160316529,1,3,True,13.222674910471374,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6807150151586836
CHEMBL5277573,O=C(/C=C/c1ccc(F)cc1F)c1ccc(NS(=O)(=O)c2cc(Cl)ccc2Cl)cc1,True,12.255418909263392,SVM_RBF,0.6331776932008585,1,3,True,11.60456799248543,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6737317037432864
CHEMBL3264811,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cccc(OC)c2)cc(N2CCCC2)c1,True,11.375029101719765,SVM_RBF,0.6321779013978959,1,3,True,11.448314515800377,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6732318078418051
CHEMBL3264800,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cccc(O)c2)cc(N2CCCCC2)c1,True,11.724720075567223,SVM_RBF,0.6317912625481519,1,3,True,10.715576492990209,KNeighbors,0.7142857142857143,1,2,True,True,True,0.6730384884169331
CHEMBL497964,CC(=O)CCC(=O)Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,True,12.506983578559629,SVM_RBF,0.631458151439042,1,3,True,11.564075781347233,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6728719328623782
CHEMBL2063021,O=C(/C(=C/c1ccc(Cl)cc1Cl)Oc1ccc(/C=N/Nc2ccnc3cc(Cl)ccc23)cc1)c1ccc(Cl)cc1,True,11.23303026542149,SVM_RBF,0.6304706705482985,1,3,True,11.200952345901639,KNeighbors,0.7142857142857143,1,3,True,True,True,0.6723781924170065
CHEMBL3329584,CC(=O)O[C@@H]1[C@@H](OC(C)=O)[C@H](OC(C)=O)CO[C@H]1CC(=O)/C=C/c1cccc(NC(=O)Nc2ccccc2)c1,True,10.904196434107865,SVM_RBF,0.6293441580881152,1,3,True,12.927162449999207,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6718149361869148
CHEMBL5414306,C[C@@]1(c2cccc(-c3cccc(Cl)c3)c2Cl)CC(=O)N([C@H]2CCOC[C@@H]2O)C(=N)N1,True,12.565687121441353,SVM_RBF,0.7669606089951749,1,3,True,14.365000182417921,KNeighbors,0.5714285714285714,1,1,True,True,True,0.6691945902118732
CHEMBL4075806,CCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,True,11.130152077157732,SVM_RBF,0.76570722808923,1,3,True,13.350802363420078,KNeighbors,0.5714285714285714,1,2,True,True,True,0.6685678997589006
CHEMBL3221650,CC(=O)OC1(C)CCC2CC1OO[C@]2(/C=C\c1ccc(Cl)cc1)c1ccccc1,True,13.267464976283822,SVM_RBF,0.6228497740708336,1,3,True,12.09898003030936,KNeighbors,0.7142857142857143,1,1,True,True,True,0.668567744178274
CHEMBL3601444,CC(=O)O[C@@]1(C)CC[C@@H]2C[C@@H]1OO[C@]2(/C=C\c1ccc(Cl)cc1)c1ccccc1,True,13.267464976283822,SVM_RBF,0.6228497740708336,1,3,True,12.09898003030936,KNeighbors,0.7142857142857143,1,1,True,True,True,0.668567744178274
CHEMBL1277524,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C=O)CCc1ccccc1,True,8.482729046568561,SVM_RBF,0.6220744737951088,1,3,True,6.582415000320848,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6681800940404116
CHEMBL4776194,O=C1C=C(c2ccc(Cl)nc2)C(=O)c2ccccc21,True,10.878448290963703,SVM_RBF,0.6196228312532539,1,1,True,14.396233175419564,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6669542727694842
CHEMBL4104839,CCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCC)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,True,11.385145282907548,SVM_RBF,0.7596609077678057,1,3,True,12.403342475800518,KNeighbors,0.5714285714285714,1,3,True,True,True,0.6655447395981886
CHEMBL4066582,CCCCCC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCC)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,True,11.385145282907548,SVM_RBF,0.7596609077678057,1,3,True,12.403342475800518,KNeighbors,0.5714285714285714,1,3,True,True,True,0.6655447395981886
CHEMBL3264799,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cccc(OC)c2)cc(N2CCCCC2)c1,True,11.607376647072352,SVM_RBF,0.6164691064932557,1,3,True,11.068329249395573,KNeighbors,0.7142857142857143,1,1,True,True,True,0.665377410389485
CHEMBL4748051,Nc1ccc(-c2nc(-c3ccc(S(=O)(=O)C4CC4)cc3)cnc2N)cn1,True,13.190801556989882,SVM_RBF,0.7564460120294456,1,3,True,13.717316426846926,KNeighbors,0.5714285714285714,1,1,True,True,True,0.6639372917290085
CHEMBL590944,Cc1ccc(NC(=O)Nc2cccc(Cl)c2)cc1F,True,7.087742520625101,SVM_RBF,0.6117047653481585,1,2,True,8.903592571719992,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6629952398169364
CHEMBL1290085,O=C(c1ccc(NC2CCCCC2)cc1)C1CC1c1ccc(Cl)cc1,True,11.552527312473453,SVM_RBF,0.7525723368923224,1,3,True,11.154224072918792,KNeighbors,0.5714285714285714,1,1,True,True,True,0.662000454160447
CHEMBL4295199,CN1CCC(c2nc(-c3cccc(S(C)(=O)=O)c3)c(-c3ccnc(NC4CC4)n3)s2)CC1,True,13.077155445997231,SVM_RBF,0.7511710517694883,1,2,True,14.362235555719916,KNeighbors,0.5714285714285714,1,1,True,True,True,0.6612998115990298
CHEMBL1761035,CN(C)CCN(C)C(=O)NC(C(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1)c1ccccc1,True,11.646345577860012,SVM_RBF,0.7410299565065127,1,3,True,10.28346416422312,KNeighbors,0.5714285714285714,1,1,True,True,True,0.656229263967542
CHEMBL2349167,C[C@@H]1C[C@H](C)C[C@H](C)[C@@H](O)CC(=O)O[C@H]([C@@H]2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)O)C/C=C/C=C(/C#N)[C@H](O)[C@@H](C)C1,True,12.40748639022909,SVM_RBF,0.5970796974746237,1,3,True,13.209008218713532,KNeighbors,0.7142857142857143,1,3,True,True,True,0.6556827058801691
CHEMBL1793994,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](Cc2cn(C)c3ccccc23)NC1=O,True,8.847916176205212,SVM_RBF,0.5969317276662319,1,3,True,12.850302616458174,KNeighbors,0.7142857142857143,1,2,True,True,True,0.6556087209759731
CHEMBL4475791,CCN(CC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cccc(OC)c2)cc(N2CCCCC2)c1,True,11.726267016036157,SVM_RBF,0.5944124005136364,1,3,True,10.517302761682874,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6543490573996753
CHEMBL1793990,CCCn1cc(C(=O)[C@H]2NC(=O)[C@H](CCCCCC(=O)CC)NC(=O)[C@H]3CCCCN3C(=O)[C@H]([C@@H](C)CC)NC2=O)c2ccccc21,True,8.736765238327107,SVM_RBF,0.5941711732844434,1,3,True,14.898677548000867,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6542284437850788
CHEMBL1213688,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@H](C)CC)NC(=O)[C@H](c2c[nH]c3ccccc3c2=O)NC1=O,True,10.678283605969797,SVM_RBF,0.5940220209758826,1,3,True,13.62530107671154,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6541538676307985
CHEMBL499559,O=S(=O)(/C(Cl)=C/c1cc2ccccc2nc1Cl)c1ccccc1,True,12.750328795809896,SVM_RBF,0.5936804723159904,1,1,True,12.180262239000884,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6539830933008524
CHEMBL2063019,O=C(/C(=C/c1ccc(Cl)cc1)Oc1ccc(/C=N/Nc2ccnc3cc(Cl)ccc23)cc1)c1ccc(Cl)cc1,True,11.340952059219259,SVM_RBF,0.593341974141441,1,3,True,10.424782272117765,KNeighbors,0.7142857142857143,1,3,True,True,True,0.6538138442135777
CHEMBL6192619,COc1ccc(OC2=C(Oc3ccc(OC)cc3)/C(=C/NC3CCCCC3)N=C2c2ccc[nH]2)cc1,True,12.29459097588612,SVM_RBF,0.5896264778769611,1,3,True,14.837596258510866,KNeighbors,0.7142857142857143,1,2,True,True,True,0.6519560960813378
CHEMBL2063020,O=C(/C(=C/c1ccc(F)cc1F)Oc1ccc(/C=N/Nc2ccnc3cc(Cl)ccc23)cc1)c1ccc(Cl)cc1,True,11.454244220631546,SVM_RBF,0.5885770655031775,1,3,True,10.424254152239168,KNeighbors,0.7142857142857143,1,2,True,True,True,0.6514313898944459
CHEMBL4284547,CN1CCC(c2nc(-c3cccc(S(C)(=O)=O)c3)c(-c3ccnc(NCC4CC4)n3)s2)CC1,True,13.17270521423014,SVM_RBF,0.5870952268350167,1,1,True,14.318980125734672,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6506904705603656
CHEMBL568295,C[C@H]1[C@H](c2ccc[nH]2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,True,10.940623757415974,SVM_RBF,0.5868480694322887,1,3,True,11.506124806764204,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6505668918590015
CHEMBL1793983,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](c2cnc3ccccc3c2Cl)NC1=O,True,11.30634388303734,SVM_RBF,0.7291845024648601,1,3,True,14.306533830791048,KNeighbors,0.5714285714285714,1,1,True,True,True,0.6503065369467158
CHEMBL3628220,CS(=O)(=O)c1ccc(-c2cnn3ccc(-c4cccc(S(=O)(=O)C5CC5)c4)cc23)cc1,True,13.46553846657595,SVM_RBF,0.728163680476297,1,2,True,13.74569260089074,KNeighbors,0.5714285714285714,1,2,True,True,True,0.6497961259524342
CHEMBL153679,CCCOc1ccc(/C=C/C(=O)Nc2ccc(NC(=O)Cc3ccc(Br)cc3)c(C(=O)c3ccccc3)c2)cc1,True,12.73000812875777,SVM_RBF,0.579167532497992,1,3,True,11.832448196100636,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6467266233918532
CHEMBL3259870,CCCNC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)c2cccc(OC)c2)cc(N2CCCCC2)c1,True,11.643866459155939,SVM_RBF,0.7219904525792722,1,3,True,10.707821023907638,KNeighbors,0.5714285714285714,1,1,True,True,True,0.6467095120039218
CHEMBL4094120,CCCCCC(=O)N[C@H](Cc1ccncc1)C(=O)N[C@@H](CCCC)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,True,11.537744045160702,SVM_RBF,0.7212967337443226,1,3,True,11.816010318830404,KNeighbors,0.5714285714285714,1,3,True,True,True,0.646362652586447
CHEMBL4076604,CCCCCC(=O)N[C@@H](Cc1ccncc1)C(=O)N[C@@H](CCCC)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,True,11.537744045160702,SVM_RBF,0.7212967337443226,1,3,True,11.816010318830404,KNeighbors,0.5714285714285714,1,3,True,True,True,0.646362652586447
CHEMBL3628217,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(S(=O)(=O)C5CC5)c4)cn23)cc1,True,13.467913695307866,SVM_RBF,0.7178675404391277,1,2,True,13.504125761737663,KNeighbors,0.5714285714285714,1,1,True,True,True,0.6446480559338496
CHEMBL70200,Cc1ccc(CC(=O)Nc2ccc(NC(=O)/C=C/c3ccc(-c4ccc(S(C)(=O)=O)cc4)o3)cc2C(=O)c2ccccc2)cc1,True,11.496001644189565,SVM_RBF,0.5739471975588915,1,2,True,12.718719778042725,KNeighbors,0.7142857142857143,1,2,True,True,True,0.6441164559223029
CHEMBL4172193,CN(C)Cc1ccn2c(-c3ccnc(NCC4CC4)n3)c(-c3cccc(S(C)(=O)=O)c3)nc2c1,True,13.492999662155801,SVM_RBF,0.7159327215708042,1,2,True,14.391119762810357,KNeighbors,0.5714285714285714,1,1,True,True,True,0.6436806464996878
CHEMBL468069,Cc1cc(NC(=O)c2ccccc2Cl)c2cc(NC(=O)Nc3cc(Cl)cc(Cl)c3)ccc2n1,True,7.508844246384498,SVM_RBF,0.5720985584837209,1,2,True,11.145162027902849,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6431921363847176
CHEMBL467865,Cc1cc(NC(=O)c2ccccc2)c2cc(NC(=O)Nc3ccc(Cl)c(Cl)c3)ccc2n1,True,7.508844246384498,SVM_RBF,0.5720985584837209,1,2,True,10.371143719109593,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6431921363847176
CHEMBL512592,Cc1cc(NC(=O)c2ccccc2Cl)c2cc(NC(=O)Nc3ccc(Cl)c(Cl)c3)ccc2n1,True,7.508844246384498,SVM_RBF,0.5720985584837209,1,2,True,11.18815823203418,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6431921363847176
CHEMBL2408428,C[C@H]1[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c2ccccc2)c2ccccc2)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,True,9.278606860999293,SVM_RBF,0.7143787278218839,1,3,True,8.894692066184993,KNeighbors,0.5714285714285714,1,1,True,True,True,0.6429036496252276
CHEMBL1215279,CC(C)CN(NC(=O)c1ccc(OCCN2CCOCC2)cc1)c1nc(C#N)ncc1Br,True,13.110275072013499,SVM_RBF,0.569998464603184,1,3,True,14.013557464108667,KNeighbors,0.7142857142857143,1,3,True,True,True,0.6421420894444492
CHEMBL3885292,Cc1cc(Nc2ncc(C#N)c(Nc3cccc(S(=O)(=O)NC(C)(C)C)c3)n2)ccc1N1CCN(C)CC1,True,13.453473800679749,SVM_RBF,0.5669342535387325,1,3,True,14.454244363370552,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6406099839122235
CHEMBL1793972,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](c2cn(CC)c3ccccc3c2=O)NC1=O,True,10.200097645395232,SVM_RBF,0.5651520367107136,1,2,True,14.694807589339542,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6397188754982139
CHEMBL4102412,CCCCCC(=O)N[C@@H](Cc1ccc(N)cc1)C(=O)N[C@@H](CCCC)C(=O)N[C@@H](Cc1ccccc1)C(=O)[C@@]1(C)CO1,True,11.439461094354643,SVM_RBF,0.7068956942220591,1,3,True,10.426968263373777,KNeighbors,0.5714285714285714,1,3,True,True,True,0.6391621328253152
CHEMBL3740426,CCCCNC(=O)[C@H](CC(C)C)NC(=O)c1ccc(Oc2ccc(C(=O)N[C@@H](CC(C)C)C(=O)NCCN(CC)CC)cc2)cc1,True,9.913444975454777,SVM_RBF,0.706574502175687,1,3,True,11.67433601829373,KNeighbors,0.5714285714285714,1,2,True,True,True,0.6390015368021291
CHEMBL3739487,CCCCNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)c1ccc(Oc2ccc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)NCCN(CC)CC)cc2)cc1)[C@@H](C)CC,True,9.913444975454777,SVM_RBF,0.706574502175687,1,3,True,13.533091625146767,KNeighbors,0.5714285714285714,1,2,True,True,True,0.6390015368021291
CHEMBL245166,Cc1ccc(S(=O)(=O)NC(=O)Nc2ccc(C(=O)/C=C/c3ccc(F)cc3F)cc2)cc1,True,12.45793901048589,SVM_RBF,0.7049812209395834,1,3,True,13.281410248230813,KNeighbors,0.5714285714285714,1,2,True,True,True,0.6382048961840774
CHEMBL3087894,O=C(Nc1ccc(Br)cc1)c1c(O)cc(-c2ccccc2)oc1=O,True,13.282042305321207,SVM_RBF,0.7038375405561276,1,3,True,14.976713587429572,KNeighbors,0.5714285714285714,1,1,True,True,True,0.6376330559923495
CHEMBL495688,O=C(O)CCCC(=O)Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,True,12.688025780022382,SVM_RBF,0.5577534781214448,1,1,True,12.912481055758619,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6360195962035795
CHEMBL1793980,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](C(=O)c2c[nH]c3ccccc23)NC1=O,True,8.85141167819383,SVM_RBF,0.5568515174369313,1,3,True,13.398767432154965,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6355686158613227
CHEMBL1793967,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](C(=O)c2c[nH]c3ccccc23)NC1=O,True,8.85141167819383,SVM_RBF,0.5568515174369313,1,3,True,13.398767432154965,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6355686158613227
CHEMBL2314234,O=C(Cc1ccc(O)c(O)c1)NCCCNCCCCNCCCNC(=O)Cc1ccc(O)c(O)c1,True,8.654534105007297,SVM_RBF,0.5564328829960333,1,3,True,11.737044637031747,KNeighbors,0.7142857142857143,1,2,True,True,True,0.6353592986408738
CHEMBL2063017,O=C(/C(=C/c1ccoc1)Oc1ccc(/C=N/Nc2ccnc3cc(Cl)ccc23)cc1)c1ccc(Cl)cc1,True,11.694120742977265,SVM_RBF,0.6982900997834123,1,3,True,11.116654557780262,KNeighbors,0.5714285714285714,1,2,True,True,True,0.6348593356059918
CHEMBL5179291,C[C@H]1[C@@H](OC(=O)c2cn(C3CC3)c3cc(N4CCNCC4)c(F)cc3c2=O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,True,11.874152478619273,SVM_RBF,0.694404966250792,1,3,True,13.665563945503783,KNeighbors,0.5714285714285714,1,2,True,True,True,0.6329167688396817
CHEMBL4067938,CCCCCC(=O)N[C@H](C(=O)N[C@@H](CCCC)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1)C(C)C,True,11.743462720324775,SVM_RBF,0.694310971521836,1,3,True,13.291253392045453,KNeighbors,0.5714285714285714,1,3,True,True,True,0.6328697714752036
CHEMBL4086345,CCCCCC(=O)N[C@@H](C(=O)N[C@@H](CCCC)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1)C(C)C,True,11.743462720324775,SVM_RBF,0.694310971521836,1,3,True,13.291253392045453,KNeighbors,0.5714285714285714,1,3,True,True,True,0.6328697714752036
CHEMBL4452552,COc1cccc(C(C)(C)NC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(C(=O)NC(C)(C)CO)cc(N3CCCCC3)c2)c1,True,11.188483173533438,SVM_RBF,0.6942288574584567,1,3,True,11.290656208773608,KNeighbors,0.5714285714285714,1,2,True,True,True,0.6328287144435141
CHEMBL530223,COc1cccc(NC(=O)[C@H](C(C)C)n2c(=O)[nH]c3ccccc3c2=O)c1,True,10.708019934912715,SVM_RBF,0.693152712311365,1,3,True,12.10461558538142,KNeighbors,0.5714285714285714,1,1,True,True,True,0.6322906418699682
CHEMBL2062889,COc1ccc(/C=C(\Oc2ccc(/C=N/Nc3ccnc4cc(Cl)ccc34)cc2)C(=O)c2ccc(Cl)cc2)cc1OC,True,11.306412582901658,SVM_RBF,0.6926031290131566,1,3,True,11.848508282953723,KNeighbors,0.5714285714285714,1,1,True,True,True,0.6320158502208639
CHEMBL2062888,COc1ccc(OC)c(/C=C(\Oc2ccc(/C=N/Nc3ccnc4cc(Cl)ccc34)cc2)C(=O)c2ccc(Cl)cc2)c1,True,11.306412582901658,SVM_RBF,0.6926031290131566,1,3,True,12.104904668464311,KNeighbors,0.5714285714285714,1,2,True,True,True,0.6320158502208639
CHEMBL524013,Clc1ccc2c(NCCNCC3CCC4(CC3)OOC3(CCCCC3)OO4)ccnc2c1,True,12.413590531935025,SVM_RBF,0.549189524063114,1,3,True,12.550133134635386,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6317376191744142
CHEMBL3234073,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(C(=O)NS(=O)(=O)C5CC5)c4)nn23)cc1,True,12.496441257424909,SVM_RBF,0.5483961889659245,1,2,True,13.704319659526755,KNeighbors,0.7142857142857143,1,2,True,True,True,0.6313409516258194
CHEMBL3742020,CCCCNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)c1ccc(Oc2ccc(C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)NCCCC)[C@@H](C)CC)cc2)cc1)[C@@H](C)CC,True,9.164286414240141,SVM_RBF,0.6889477582629037,1,3,True,14.917097858264885,KNeighbors,0.5714285714285714,1,1,True,True,True,0.6301881648457375
CHEMBL459512,Cc1cc(NC(=O)c2ccco2)c2cc(NC(=O)Nc3ccc(Br)cc3)ccc2n1,True,12.225552940206706,SVM_RBF,0.6877081314108661,1,3,True,13.155618935677651,KNeighbors,0.5714285714285714,1,1,True,True,True,0.6295683514197188
CHEMBL3329574,Cc1ccc(S(=O)(=O)Nc2cccc(/C=C/C(=O)C[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)c2)cc1,True,11.232531850988064,SVM_RBF,0.5440481451781972,1,3,True,10.812132117160735,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6291669297319558
CHEMBL466814,Cc1cc(NC(=O)c2cccc(Cl)c2)c2cc(NC(=O)Nc3ccc(Cl)cc3)ccc2n1,True,7.381196256693633,SVM_RBF,0.5437336393144869,1,2,True,10.205837245135182,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6290096768001006
CHEMBL459740,Cc1cc(NC(=O)c2cccc(Cl)c2)c2cc(NC(=O)Nc3cc(Cl)cc(Cl)c3)ccc2n1,True,7.381196256693633,SVM_RBF,0.5437336393144869,1,2,True,11.089524419316476,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6290096768001006
CHEMBL569116,CO[C@@H]1[C@H](OC(=O)N[C@@H](C(=O)NCCC2CCCN2C)C(C)C)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,True,13.069865018532827,SVM_RBF,0.5431418705160487,1,3,True,14.52909353447418,KNeighbors,0.7142857142857143,1,2,True,True,True,0.6287137924008814
CHEMBL4576016,COc1cccc(/C=C/c2ccc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCN(C)C)n(C)c4)n(C)c3)cc2)c1,True,9.675590132640208,SVM_RBF,0.5419257056672755,1,3,True,14.468619288568046,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6281057099764948
CHEMBL2029745,CC[C@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@](C)(O)C[C@@H](C)CN(CCCNCc2ccc3ccccc3n2)[C@H](C)[C@@H](O)[C@]1(C)O,True,11.360148456641884,SVM_RBF,0.5410826393193541,1,3,True,14.637824457977782,KNeighbors,0.7142857142857143,1,2,True,True,True,0.6276841768025342
CHEMBL2042185,CC(C)C[C@@H](NC(=O)/C=C/c1ccc(Cl)cc1)C(=O)N[C@H](CCc1ccccc1)C(=O)Nc1ccnc2cc(Cl)ccc12,True,10.229046162820673,SVM_RBF,0.5406304949097587,1,3,True,10.543691357935641,KNeighbors,0.7142857142857143,1,2,True,True,True,0.6274581045977365
CHEMBL3739600,CCCCNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)c1ccc(Oc2ccc(C(=O)N[C@@H](CC(C)C)C(=O)NCCCN(CC)CC)cc2)cc1)[C@@H](C)CC,True,10.124996155364466,SVM_RBF,0.6824733967919104,1,3,True,12.142549205021165,KNeighbors,0.5714285714285714,1,1,True,True,True,0.626950984110241
CHEMBL77491,C[C@H]1[C@@H](OCCCONC(=O)c2ccccc2O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,True,11.196259825733327,SVM_RBF,0.5363203924551992,1,2,True,8.891624366396048,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6253030533704568
CHEMBL197274,Oc1ccccc1CNc1ccc(Oc2ccc(Cl)cc2O)c(Cl)c1,True,11.056557902447334,SVM_RBF,0.5347208388877981,1,1,True,10.521551271617891,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6245032765867562
CHEMBL591393,O=C(Nc1ccc(F)c(Cl)c1)Nc1ccc(Cl)c(Cl)c1,True,6.847230796069512,SVM_RBF,0.6755873343176148,1,2,True,11.745924075793308,KNeighbors,0.5714285714285714,1,1,True,True,True,0.6235079528730931
CHEMBL3125005,COc1ccc(-c2cc(-c3ccc(S(C)(=O)=O)cc3)ccc2N)cn1,True,12.563749752827423,SVM_RBF,0.5327207576661314,1,2,True,13.099288766035741,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6235032359759228
CHEMBL1793979,CCC(=O)CCCCC[C@@H]1NC(=O)[C@H]2CCCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](C(=O)c2ccc3c(ccn3C)c2)NC1=O,True,8.327081700570467,SVM_RBF,0.5303941186352381,1,3,True,13.1543575730518,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6223399164604762
CHEMBL532497,O=C(Oc1ccc(Cl)cc1C(=O)Nc1ccc([N+](=O)[O-])cc1Cl)c1ccccc1,True,11.190945670654779,SVM_RBF,0.5302685296272519,1,2,True,11.580349529878948,KNeighbors,0.7142857142857143,1,1,True,True,True,0.6222771219564831
CHEMBL1215342,CC(C)CN(NC(=O)c1ccc(OCCN2CCOCC2)cc1)c1nc(C#N)ncc1Cl,True,11.952952651962523,SVM_RBF,0.529877428856136,1,3,True,11.88532700993998,KNeighbors,0.7142857142857143,1,2,True,True,True,0.6220815715709251
CHEMBL4085463,CCCCCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCC)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,True,11.288578748203708,SVM_RBF,0.6717573765918929,1,3,True,11.354159514113553,KNeighbors,0.5714285714285714,1,3,True,True,True,0.6215929740102322
CHEMBL4521552,CC(C)(C)c1ccc(/C=N/NC(=O)C(=O)Nc2ccc(Nc3ccnc4cc(Cl)ccc34)cc2)cc1,True,11.739012639140604,SVM_RBF,0.5281488918712769,1,2,True,13.865759286117918,KNeighbors,0.7142857142857143,1,2,True,True,True,0.6212173030784955
